AID,Author_Name,IID,Institute_Name,RelationshipType
2327, P. G. Sorenson,1347,"Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computational Science, University of Saskatchewan, Saskatoon, Canada; Department of Computational Science, University of Saskatchewan, Saskatoon, Canada",AffiliatedWith
3143, J. P. Tremblay,1347,"Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computational Science, University of Saskatchewan, Saskatoon, Canada; Department of Computational Science, University of Saskatchewan, Saskatoon, Canada",AffiliatedWith
3615, J. M. Punshon,1347,"Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada; Department of Computational Science, University of Saskatchewan, Saskatoon, Canada; Department of Computational Science, University of Saskatchewan, Saskatoon, Canada",AffiliatedWith
985,C. Rolland,1348,"UFR 06, Université de Paris 1-Panthbon-Sorbonne, Paris, France",AffiliatedWith
860,W. N. Robinson,1349,"Department of Computer and Information Science, University of Oregon, Eugene, OR, USA; Department of Computer and Information Science, University of Oregon, Eugene, OR, USA",AffiliatedWith
2153, S. Fickas,1349,"Department of Computer and Information Science, University of Oregon, Eugene, OR, USA; Department of Computer and Information Science, University of Oregon, Eugene, OR, USA",AffiliatedWith
998,M. B. Ozcan,1350,"Computing Research Center, School of Computing & Management Sciences, Sheffield Hallam University, Sheffield, UK; Computing Research Center, School of Computing & Management Sciences, Sheffield Hallam University, Sheffield, UK",AffiliatedWith
2328, J. I. A. Siddiqi,1350,"Computing Research Center, School of Computing & Management Sciences, Sheffield Hallam University, Sheffield, UK; Computing Research Center, School of Computing & Management Sciences, Sheffield Hallam University, Sheffield, UK",AffiliatedWith
992,A. Ohnishi,1351,"Data Processing Center, Kyoto University, Kyoto, Japan",AffiliatedWith
961,N. A. M. Maiden,1352,"Centre for Human-Computer Interface Design City University, London, UK; Centre for Human-Computer Interface Design City University, London, UK",AffiliatedWith
2329, A. G. Sutcliffe,1352,"Centre for Human-Computer Interface Design City University, London, UK; Centre for Human-Computer Interface Design City University, London, UK",AffiliatedWith
999,Jianhong Liang,1353,"Center for Software Systems Engineering, George Mason University, Fairfax, VA, USA; Center for Software Systems Engineering, George Mason University, Fairfax, VA, USA",AffiliatedWith
2330, J. D. Palmer,1353,"Center for Software Systems Engineering, George Mason University, Fairfax, VA, USA; Center for Software Systems Engineering, George Mason University, Fairfax, VA, USA",AffiliatedWith
1000,K. J. Hughes,1354,"Defence Research Agency, UK; Defence Research Agency, UK; Defence Research Agency, UK",AffiliatedWith
2331, R. M. Rankin,1354,"Defence Research Agency, UK; Defence Research Agency, UK; Defence Research Agency, UK",AffiliatedWith
3144, C. T. Sennett,1354,"Defence Research Agency, UK; Defence Research Agency, UK; Defence Research Agency, UK",AffiliatedWith
835,J. A. Gulla,1355,"Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway",AffiliatedWith
2332, G. Willumsen,1355,"Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway",AffiliatedWith
3145, O. I. Lindland,1355,"Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway",AffiliatedWith
3616, A. Solvberg,1355,"Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway; Faculty of Electrical Engineering and Computer Science, Norwegian Institute of Technology, Trondheim, Norway",AffiliatedWith
1001,J. Dobson,1356,"Department of Computing Science, University of Newcastle, Newcastle-Upon-Tyne, UK; Department of Computing Science, University of Newcastle, Newcastle-Upon-Tyne, UK",AffiliatedWith
2333, R. Strens,1356,"Department of Computing Science, University of Newcastle, Newcastle-Upon-Tyne, UK; Department of Computing Science, University of Newcastle, Newcastle-Upon-Tyne, UK",AffiliatedWith
1002,J. Bubenko,1357,"Department of Computer and Systems Science, Royal Institute of Technology, Sweden; Department of Computer Science UFR 06, Université De Paris, Paris, France; Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK; Dipartimento Di Elettronica E Informazione, Milano, Italy",AffiliatedWith
2058, C. Rolland,1357,"Department of Computer and Systems Science, Royal Institute of Technology, Sweden; Department of Computer Science UFR 06, Université De Paris, Paris, France; Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK; Dipartimento Di Elettronica E Informazione, Milano, Italy",AffiliatedWith
3146, P. Loucopoulos,1357,"Department of Computer and Systems Science, Royal Institute of Technology, Sweden; Department of Computer Science UFR 06, Université De Paris, Paris, France; Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK; Dipartimento Di Elettronica E Informazione, Milano, Italy",AffiliatedWith
3617, V. DeAntonellis,1357,"Department of Computer and Systems Science, Royal Institute of Technology, Sweden; Department of Computer Science UFR 06, Université De Paris, Paris, France; Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK; Dipartimento Di Elettronica E Informazione, Milano, Italy",AffiliatedWith
1003,M. Alford,1358,Alford Enterprises; NA; NA; NA; NA; NA,AffiliatedWith
2334, J. C. DeFoe,1358,Alford Enterprises; NA; NA; NA; NA; NA,AffiliatedWith
3147, J. Holtzman,1358,Alford Enterprises; NA; NA; NA; NA; NA,AffiliatedWith
3618, C. L. McGowan,1358,Alford Enterprises; NA; NA; NA; NA; NA,AffiliatedWith
3729, D. E. Oliver,1358,Alford Enterprises; NA; NA; NA; NA; NA,AffiliatedWith
3152, W. E. Rzepka,1358,Alford Enterprises; NA; NA; NA; NA; NA,AffiliatedWith
1004,P. Wright,1359,"The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK; The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK; The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK",AffiliatedWith
2335, B. Fields,1359,"The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK; The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK; The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK",AffiliatedWith
3148, M. Harrison,1359,"The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK; The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK; The I3Ae Dependable Computing Systems Centre and The Human Computer Interaction Group, Dcpartincnt of Computer Science, University of York, York, UK",AffiliatedWith
1005,S. M. White,1360,"Grumman Corporate Research Center, Bethpage, NY, USA",AffiliatedWith
1006,N. R. Reizer,1361,"Carnegie Mellon University, Pittsburgh, PA, US; Software Eng. Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",AffiliatedWith
2336, G. D. Abowd,1361,"Carnegie Mellon University, Pittsburgh, PA, US; Software Eng. Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",AffiliatedWith
3149, B. C. Meyers,1361,"Carnegie Mellon University, Pittsburgh, PA, US; Software Eng. Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",AffiliatedWith
3619, P. R. H. Place,1361,"Carnegie Mellon University, Pittsburgh, PA, US; Software Eng. Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",AffiliatedWith
1007,N. W. Morgan,1362,"Bell Communications Research, Inc., USA; Bell Communications Research, Inc., USA",AffiliatedWith
2337, C. Schahczenski,1362,"Bell Communications Research, Inc., USA; Bell Communications Research, Inc., USA",AffiliatedWith
1008,J. Holland,1363,"Department of Medicine, St Thomas' Hospital, UMDS, London, UK; Dept. of Med., St. Thomas' Hospital, London, UK; Northampton Square, City University, London, UK; Northampton Square, City University, London, UK",AffiliatedWith
2338, P. Sonksen,1363,"Department of Medicine, St Thomas' Hospital, UMDS, London, UK; Dept. of Med., St. Thomas' Hospital, London, UK; Northampton Square, City University, London, UK; Northampton Square, City University, London, UK",AffiliatedWith
3150, E. Carson,1363,"Department of Medicine, St Thomas' Hospital, UMDS, London, UK; Dept. of Med., St. Thomas' Hospital, London, UK; Northampton Square, City University, London, UK; Northampton Square, City University, London, UK",AffiliatedWith
3620, B. Cohen,1363,"Department of Medicine, St Thomas' Hospital, UMDS, London, UK; Dept. of Med., St. Thomas' Hospital, London, UK; Northampton Square, City University, London, UK; Northampton Square, City University, London, UK",AffiliatedWith
578,O. C. Z. Gotel,1364,"Department of Computing, Imperial College of Science, Technology and Medicine, London, UK; Department of Computing, Imperial College of Science, Technology and Medicine, London, UK",AffiliatedWith
2339, C. W. Finkelstein,1364,"Department of Computing, Imperial College of Science, Technology and Medicine, London, UK; Department of Computing, Imperial College of Science, Technology and Medicine, London, UK",AffiliatedWith
1009,L. Goldin,1365,"Computer Science, Haifa, Israel; Computer Science, Haifa, Israel",AffiliatedWith
1776, D. M. Berry,1365,"Computer Science, Haifa, Israel; Computer Science, Haifa, Israel",AffiliatedWith
990,B. Boehm,1366,"USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA",AffiliatedWith
2340, P. Bose,1366,"USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA",AffiliatedWith
3151, E. Horowitz,1366,"USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA; USC Center for Software Enginering, Department of Computer Science, University of Southern California, Los Angeles, CA, USA",AffiliatedWith
